name,price,price_z,sku,size_nm,size,title,quantity,Link,color_nm,color,country_proizvodit,resp_foto15,resp_foto14,resp_foto13,resp_foto12,resp_foto11,resp_foto10,resp_foto9,resp_foto8,resp_foto7,resp_foto6,resp_foto5,resp_foto0,resp_foto1,resp_foto2,resp_foto3,categor_list10,categor_list9,categor_list8,categor_list7,categor_list6,categor_list5,categor_list4,categor_list0,categor_list1,categor_list2
Джинсы женские утепленные Miss Bon MB-702,1390,990,ARK-MB-702',Size,32;34;36;42,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, прямого кроя. Модель оформлена застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: прямой покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_miss_bon_mb_702/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/cd1/cd183c312627f1059547ed69473ef08e.jpg,https://www.kupi-jeans.ru/upload/iblock/cd1/cd183c312627f1059547ed69473ef08e.jpg,https://www.kupi-jeans.ru/upload/iblock/f0f/f0f381d20653d85e9356be52c9d9fd27.jpg,https://www.kupi-jeans.ru/upload/iblock/d7b/d7b4dcdef33e5b9266c00c3eb521fbf2.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
Джинсы женские утепленные Appciauds A-8075,1360,960,ARK-A-8075',Size,28;32,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя c застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_appciauds_a_8075/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/812/8126d99868565b95d58dca6787d67aec.jpg,https://www.kupi-jeans.ru/upload/iblock/812/8126d99868565b95d58dca6787d67aec.jpg,https://www.kupi-jeans.ru/upload/iblock/47d/47d00e3d944a2c4e36ae168a093cc958.jpg,https://www.kupi-jeans.ru/upload/iblock/29e/29efdf436fcc512ee456ff965f575c9d.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
Джинсы женские утепленные XQL 013,1280,880,ARK-013',Size,25;26;27;28;30,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 98% хлопок, 2% спандекс. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_xql_013/,Color,0000ff,Китай,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/dab/dab8faca58f2e836b55e1445abe2c610.jpg,https://www.kupi-jeans.ru/upload/iblock/611/61188b34719c1c623702a8e68e6f680e.jpg,https://www.kupi-jeans.ru/upload/iblock/611/61188b34719c1c623702a8e68e6f680e.jpg,https://www.kupi-jeans.ru/upload/iblock/85a/85a4ae29248a95013fcec84a765d850a.jpg,https://www.kupi-jeans.ru/upload/iblock/bca/bcab2c46075249eb24cc13b8cdf82563.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
Бриджи женские джинсовые Langluka PY-216Q,1190,790,ARK-PY-216Q',Size,26;27,"Бриджи Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/bridzhi_zhenskie_dzhinsovye_langluka_py_216q/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/ee6/ee6d8bfc69cf31ed6f46bda1a3aff971.jpg,https://www.kupi-jeans.ru/upload/iblock/ee6/ee6d8bfc69cf31ed6f46bda1a3aff971.jpg,https://www.kupi-jeans.ru/upload/iblock/027/02788968c02e29a6b3d3623e09fb8484.jpg,https://www.kupi-jeans.ru/upload/iblock/b4c/b4c36db4a73dda1fc9cf5a307fab3c39.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри"
Бриджи женские джинсовые Langluka PY-258W-1,1120,720,ARK-PY-258W-1',Size,25;26;27;28,"Бриджи Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/bridzhi_zhenskie_dzhinsovye_langluka_py_258w_1/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/a96/a96501bb94236ec67023fdef5a9d1010.jpg,https://www.kupi-jeans.ru/upload/iblock/a96/a96501bb94236ec67023fdef5a9d1010.jpg,https://www.kupi-jeans.ru/upload/iblock/dd5/dd5e96dd3f827b902a0c106e05c1014a.jpg,https://www.kupi-jeans.ru/upload/iblock/1da/1da59d491a7e9c9bff5057b24144799a.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри"
Шорты женские джинсовые Langluka X1635ADK,1190,790,ARK-X1635ADK',Size,28;29;30;31;32,"Шорты Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями и прорезями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. В комплект входит ремень. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/shorty_zhenskie_dzhinsovye_langluka_x1635adk/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/5f4/5f43059262bf875bec20361c62444c81.jpg,https://www.kupi-jeans.ru/upload/iblock/5f4/5f43059262bf875bec20361c62444c81.jpg,https://www.kupi-jeans.ru/upload/iblock/661/6617f9848fb9c765463a8b8889edba5c.jpg,https://www.kupi-jeans.ru/upload/iblock/484/48452ea04cc44f21bb3aaa336f41fafe.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри"
Бриджи женские джинсовые Langluka LK1618W-1,1190,790,ARK-LK1618W-1',Size,25;26;27;28;29;30,"Бриджи Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями и прорезями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/bridzhi_zhenskie_dzhinsovye_langluka_lk1618w_1/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/c2f/c2ffdc8a1b25379a9f9cd8b6f7a3e823.jpg,https://www.kupi-jeans.ru/upload/iblock/c2f/c2ffdc8a1b25379a9f9cd8b6f7a3e823.jpg,https://www.kupi-jeans.ru/upload/iblock/d4e/d4e7c47dfbe9485e6fcdfbe94d8eb2ec.jpg,https://www.kupi-jeans.ru/upload/iblock/c0f/c0f442790691cd38674a56c32dc0e8e2.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри"
Бриджи женские джинсовые Langluka X1625AWK,1190,790,ARK-X1625AWK',Size,29;30,"Бриджи Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями и прорезями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. В комплект входит ремень. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/bridzhi_zhenskie_dzhinsovye_langluka_x1625awk/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/7f3/7f38ce593e64b198869005afa020037d.jpg,https://www.kupi-jeans.ru/upload/iblock/7f3/7f38ce593e64b198869005afa020037d.jpg,https://www.kupi-jeans.ru/upload/iblock/2e0/2e08e7f84eb843aa767f243e2f6e94bd.jpg,https://www.kupi-jeans.ru/upload/iblock/ca1/ca135518cf15d0ef3ff12245ec6f7648.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри"
Бриджи женские джинсовые Langluka X1622AK,1190,790,ARK-X1622AK',Size,28;29;30;31,"Бриджи Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями и прорезями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. В комплект входит ремень. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/bridzhi_zhenskie_dzhinsovye_langluka_x1622ak/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/75d/75dfe19497eb9397608e5f6eddc65590.jpg,https://www.kupi-jeans.ru/upload/iblock/75d/75dfe19497eb9397608e5f6eddc65590.jpg,https://www.kupi-jeans.ru/upload/iblock/0ec/0ec51ed8dc6ded7bc3aff74942e1d6eb.jpg,https://www.kupi-jeans.ru/upload/iblock/226/22681375d5bfb565362047cc55080714.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри"
Бриджи женские джинсовые Langluka PY-239AW,1120,720,ARK-PY-239AW',Size,28;29,"Бриджи Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/bridzhi_zhenskie_dzhinsovye_langluka_py_239aw/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/ea7/ea79b6bb9c24f5980d97b1f47cf70bb4.jpg,https://www.kupi-jeans.ru/upload/iblock/ea7/ea79b6bb9c24f5980d97b1f47cf70bb4.jpg,https://www.kupi-jeans.ru/upload/iblock/01b/01baf1713976eab4da3f15201a4b70bd.jpg,https://www.kupi-jeans.ru/upload/iblock/aee/aeefd18f78cf66da3910a00b067b4afd.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри"
Бриджи женские джинсовые Langluka LK1615W-1,1190,790,ARK-LK1615W-1',Size,25;26;27;28;29,"Бриджи Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями и прорезями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/bridzhi_zhenskie_dzhinsovye_langluka_lk1615w_1/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/3ab/3abdcebf6bc5e2f55d628f35b6df4699.jpg,https://www.kupi-jeans.ru/upload/iblock/3ab/3abdcebf6bc5e2f55d628f35b6df4699.jpg,https://www.kupi-jeans.ru/upload/iblock/11f/11f5f69dd43760ac3a1bc261a0457b8e.jpg,https://www.kupi-jeans.ru/upload/iblock/c24/c248dda430fd816e678b91f0fc2dbe7d.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри"
Шорты женские джинсовые Langluka X1639DK,1200,800,ARK-X1639DK',Size,25;26;27;28;29;30,"Шорты Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями и прорезями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/shorty_zhenskie_dzhinsovye_langluka_x1639dk/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/487/487241d59a16cef2fac3ee9e27d02202.jpg,https://www.kupi-jeans.ru/upload/iblock/487/487241d59a16cef2fac3ee9e27d02202.jpg,https://www.kupi-jeans.ru/upload/iblock/b6e/b6e27e4d8897694f730acbcb467e74a0.jpg,https://www.kupi-jeans.ru/upload/iblock/574/574a14c6d03b8e00f6cbd9379458715d.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри"
Шорты женские джинсовые Langluka LK0140DK,1200,800,ARK-LK0140DK',Size,25;26;28;29;30,"Шорты Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями и прорезями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/shorty_zhenskie_dzhinsovye_langluka_lk0140dk/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/efd/efdeda7d5a07be5bda8d19006d06c6af.jpg,https://www.kupi-jeans.ru/upload/iblock/efd/efdeda7d5a07be5bda8d19006d06c6af.jpg,https://www.kupi-jeans.ru/upload/iblock/260/2601dc8791bdd954aafab83c88555886.jpg,https://www.kupi-jeans.ru/upload/iblock/463/463f0f3003f0affdfac74b8113b5f798.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри"
Шорты женские джинсовые Langluka LK0143ADK,1200,800,ARK-LK0143ADK',Size,28;29;30;31;32,"Шорты Langluka выполнены из плотного хлопкового денима с нарочитыми потертостями и прорезями. Детали: застежка на молнию и пуговицу; пять карманов; шлевки для ремня. Состав: 98% хлопок, 2% спандекс.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/shorty_bridzhi_kapri/shorty_zhenskie_dzhinsovye_langluka_lk0143adk/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/583/583d9a04b2895e4238c1aa9ee7e07f33.jpg,https://www.kupi-jeans.ru/upload/iblock/583/583d9a04b2895e4238c1aa9ee7e07f33.jpg,https://www.kupi-jeans.ru/upload/iblock/24b/24bfded04b445f8e327884144a86d2dd.jpg,https://www.kupi-jeans.ru/upload/iblock/b65/b6523dbb5c9a15700f2708d5fc30def9.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,"Шорты, бриджи, капри"
Джинсы женские утепленные Гodi 967,1320,920,ARK-967',Size,31,"Симпатичные утепленные байкой, стрейчевые джинсы со средней посадкой, зауженного кроя. Модель оформлена небольшим выбеленным эффектом, застежкой на пуговицу и молнию. Прекрасный выбор для повседневного гардероба. Детали: зауженный покрой, подкладкой из тонкой байки которая незаметна глазу. Состав джинсов: 70% хлопок, 30% полиэстер. Сезон: Зима.",10,https://www.kupi-jeans.ru/zhenskaya_odezhda/dzhinsy/uteplennye_bryuki_dzhinsovye/dzhinsy_zhenskie_uteplennye_godi_967/,Color,0000ff,Китай,,,,,,,,,,,,https://www.kupi-jeans.ru/upload/iblock/b28/b2864fe80a33400186fcf21cd1c25054.jpg,https://www.kupi-jeans.ru/upload/iblock/b28/b2864fe80a33400186fcf21cd1c25054.jpg,https://www.kupi-jeans.ru/upload/iblock/d92/d92a11b4706ee706f04e5db94eae1db2.jpg,https://www.kupi-jeans.ru/upload/iblock/5e8/5e868d1e57225cb691b48ab923913962.jpg,,,,,,,,ЖЕНСКАЯ ОДЕЖДА,Джинсы,Утепленные брюки джинсовые
